Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2000-01-03,24.710657119750977,24.81716857285335,23.645542588727228,23.649980565939828,57710200
2000-01-04,23.556781768798828,24.95918249203553,23.36151078201903,24.266858084361715,51019600
2000-01-05,23.752052307128906,24.39112097906959,22.864456929433505,23.574533231589825,52389000
2000-01-06,22.367393493652344,23.681034063914467,22.207626397269113,23.21948467436291,55171200
2000-01-07,23.29050636291504,23.29050636291504,21.97686499793355,22.012368818608728,41096400
2000-01-10,24.355615615844727,24.781661370057755,23.894066048780612,24.355615615844727,53619800
2000-01-11,25.473997116088867,26.2373294338532,25.074579042840085,25.15446265748984,105481800
2000-01-12,25.91778564453125,26.911892491170807,25.349724589308646,25.81127419667701,97326600
2000-01-13,25.86452293395996,26.41483193255485,25.367469644906507,26.32607241665245,76104200
2000-01-14,29.272899627685547,30.2847584989882,27.90600255592582,27.977010196017236,184405200
2000-01-18,29.006620407104492,30.036231168188987,28.474063116888377,28.48737704914378,102100600
2000-01-19,28.42080307006836,29.00661600030712,28.36754734913756,28.68708167472234,45568000
2000-01-20,27.160423278808594,28.633831861907364,27.107167546889364,28.332049381031712,70002000
2000-01-21,27.817245483398438,27.906005041418215,27.160424754052077,27.266936223675813,55558200
2000-01-24,28.06576919555664,29.787704433993703,27.906002008485164,29.037686250241478,74832600
2000-01-25,28.846843719482422,28.917851334791916,27.67521806687575,28.225527085524337,51382600
2000-01-26,27.408935546875,28.740328141444703,27.37343174435314,28.6160648326182,49306200
2000-01-27,27.870494842529297,28.722586404593887,27.124914725722782,28.225532993389546,61482000
2000-01-28,26.69887351989746,28.048018724360364,26.43259486112189,27.621972870319446,53922800
2000-01-31,28.10126495361328,28.13676876277767,26.379330209140456,26.592353064126783,68453200
2000-02-01,28.81134605407715,28.829097961689026,27.444449167962585,27.941502581095154,48051400
2000-02-02,28.42080307006836,29.237390791007236,28.314291628206764,28.68708167472234,52080600
2000-02-03,29.6013126373291,29.725613290275295,28.624664649894726,28.891023191922283,56126000
2000-02-04,29.761137008666992,30.75554254117615,29.6190790754514,29.654593558755295,55953800
2000-02-07,30.666738510131836,30.720010204127433,29.583547398888037,29.81439140620229,42810000
2000-02-08,30.91534423828125,31.270488916492408,30.684500197444,30.91534423828125,38026000
2000-02-09,29.725616455078125,30.93310864082801,29.690101979026657,30.720021784519208,38615200
2000-02-10,30.577960968017578,30.720018858693617,29.317197188267723,29.65458467862332,43539200
2000-02-11,30.080764770507812,30.897597816224078,29.903192369265142,30.471424053241677,37756000
2000-02-14,31.21721076965332,31.23496799989772,30.014158420595294,30.20504864572258,34374200
2000-02-15,31.820960998535156,32.06956225633621,29.90317986692701,31.234972319432668,62771400
2000-02-16,30.453651428222656,32.06955946318958,30.40037973476221,31.643385915505995,46050000
2000-02-17,31.252727508544922,31.927502307024874,30.64898163622076,30.933097340843897,48669600
2000-02-18,29.938684463500977,31.394777064928665,29.88541278296094,31.252719250155234,50370000
2000-02-22,30.329349517822266,30.347106748219115,28.855499394883594,29.79663260591672,45793600
2000-02-23,30.986391067504883,31.57238012494194,29.63684051098318,29.92095641761933,40842000
2000-02-24,32.460208892822266,33.09946902419075,31.32374643705606,31.9452493425532,85347800
2000-02-25,32.17610168457031,32.77984752191876,32.05180107099857,32.3536739896728,46299000
2000-02-28,31.927501678466797,32.54900477009434,30.755524419969124,31.71441490419449,47422200
2000-02-29,32.105072021484375,32.850875685700274,31.625626808774157,32.15834371178551,44414200
2000-03-01,32.92192459106445,33.20604044514052,31.963033583557724,32.06957702883625,40813000
2000-03-02,32.88639831542969,33.25930024017268,32.42471021812884,32.77985490836026,36469800
2000-03-03,33.88080978393555,34.02286768659356,32.85088998966497,33.2415492219745,34285000
2000-03-06,33.34807586669922,33.77424936020336,33.15274634884315,33.525648155659276,28032000
2000-03-07,32.88639831542969,34.09389026221652,32.726583204825545,33.47238705431153,39924200
2000-03-08,32.65557098388672,33.08174483033223,31.89200950900519,32.992958612322745,46391200
2000-03-09,33.63220977783203,33.66772425489415,31.820971447663673,32.30041688800235,38375800
2000-03-10,34.147159576416016,34.27146020929949,33.348084079308,33.490141945460536,43497600
2000-03-13,34.697628021240234,35.65651845785588,33.73873758462459,33.75649481493228,67439200
2000-03-14,33.49014663696289,35.69204387078229,33.47238940120628,35.30138468413691,56785000
2000-03-15,34.147159576416016,34.981749540062175,33.72098597795841,33.82752937757281,48895600
2000-03-16,35.5322265625,35.62101273581959,33.98734714673913,35.01726675724638,54972800
2000-03-17,36.89950942993164,36.93502387596622,35.23033046630624,35.3191165813927,60851000
2000-03-20,38.35561752319336,39.030392275916206,36.91728186607361,36.91728186607361,65163600
2000-03-21,39.332275390625,39.45657603520034,38.10702617981095,38.35562746896163,51231000
2000-03-22,40.930419921875,41.30332179534978,39.634141980748375,39.88274322973156,53693200
2000-03-23,40.52200698852539,40.8238799590797,39.616388076862464,40.450978054277314,45593800
2000-03-24,39.50981903076172,41.05469734791959,39.10140292392688,39.81169180537878,46898000
2000-03-27,40.539764404296875,40.84163737620798,39.50984485307076,39.66965995584723,35766200
2000-03-28,38.55096435546875,40.50426056878131,38.39114921074318,39.95378618139323,44857800
2000-03-29,37.46775817871094,39.11918069559251,37.36121479052503,38.78179329967047,61325400
2000-03-30,36.08270263671875,37.89394066277451,34.963996797096065,36.86402100089966,71646800
2000-03-31,37.485511779785156,38.32010157308213,36.43783523075279,36.82849428293435,58442200
2000-04-03,37.112613677978516,37.78738847212358,35.727549626838645,37.325700455076955,50071600
2000-04-04,37.71636962890625,38.071514352342284,33.809777671109934,37.36122490547022,87341800
2000-04-05,36.89950942993164,38.071486149072875,36.29576384734373,36.89950942993164,62101800
2000-04-06,36.88176345825195,37.3967230828496,36.08268817870388,36.72194840234234,55134000
2000-04-07,38.870582580566406,38.92385427894087,37.30794609491549,37.32570332770698,51357200
2000-04-10,37.25467300415039,39.50984148438256,37.18364407563914,39.065910681187255,44849000
2000-04-11,37.148136138916016,38.14254131280669,36.220320597205514,36.93504931593944,53071200
2000-04-12,34.62660598754883,37.46776340191181,34.591091519869295,36.91728915287898,60169600
2000-04-13,34.413536071777344,36.72197760393991,34.30699261644676,35.05279680376083,69414600
2000-04-14,31.394792556762695,34.3069791966434,30.79104654605572,33.86304830641768,92800400
2000-04-17,34.946231842041016,35.01726076854923,31.128427042224544,31.252727663613918,88873400
2000-04-18,36.650917053222656,37.219148325365644,35.585483417954556,35.976142417552865,98558000
2000-04-19,33.827518463134766,35.72754180988302,33.79200400805536,35.68758804791869,87377800
2000-04-20,32.77984619140625,33.91630889793388,32.673302812669284,33.507892612775514,45799000
2000-04-24,32.99293899536133,33.09948239362407,31.359273555332674,31.53684588577057,58320200
2000-04-25,35.51445770263672,35.58548661804199,33.951821563720706,34.018411171913144,51342400
2000-04-26,34.32472610473633,35.51446053257768,34.27145441393746,35.30137376938222,47572000
2000-04-27,35.6032600402832,35.95840477883964,33.241547528882876,33.40136266123327,61088400
2000-04-28,36.029415130615234,36.66867533007416,35.76305671417402,36.36680245810744,44336400
2000-05-01,36.11821365356445,37.21916215234567,35.869612379646114,36.34905769363148,42389800
2000-05-02,34.431270599365234,36.260265375917385,34.34248444516368,35.76306291238865,43871400
2000-05-03,33.83590316772461,34.279943891710495,32.9300600907934,34.137850860035016,58988600
2000-05-04,33.977989196777344,34.27993682685848,33.26752418482173,33.74708806789177,40984800
