Price,Close,High,Low,Open,Volume
Ticker,UPS,UPS,UPS,UPS,UPS
Date,,,,,
2000-01-03,33.52659225463867,34.870155597555225,33.495346595501076,34.83890993841763,1273200
2000-01-04,32.46424865722656,33.49535568868804,32.30802031912634,33.49535568868804,1385800
2000-01-05,33.99528503417969,33.99528503417969,32.3705103818108,32.433001714594226,1401700
2000-01-06,33.99528503417969,34.057776366963104,32.49549304737764,32.93293237686157,1959100
2000-01-07,33.18289566040039,33.807808949673465,32.87043901576385,33.807808949673465,996000
2000-01-10,33.52659225463867,33.714066209464235,33.21413566326273,33.43285527722589,1191700
2000-01-11,32.62046432495117,33.714062266879615,32.62046432495117,33.557833989461265,1020000
2000-01-12,33.68283462524414,33.74532596963235,32.71421878722692,33.05792118136206,1097700
2000-01-13,34.1515007019043,34.245237666319404,33.68281587982876,33.8077984990489,1071200
2000-01-14,34.52646255493164,34.62019955734322,34.15151454528532,34.43272555252006,1160000
2000-01-18,34.3389892578125,34.4952175983849,33.68283022740844,34.4952175983849,980500
2000-01-19,34.1202507019043,34.2764789560339,33.71405724116734,34.245233305207975,1087300
2000-01-20,34.43273162841797,34.55771432035415,34.05778355260942,34.05778355260942,1972000
2000-01-21,33.62033462524414,34.432721893140375,33.33912364789544,34.432721893140375,1270100
2000-01-24,32.99540328979492,34.12024658376521,32.99540328979492,33.932772701436825,831400
2000-01-25,32.93293380737305,33.307881820360215,32.37051178789229,32.80795113637732,1263000
2000-01-26,32.557979583740234,32.807944878049184,32.24552296585405,32.620470907317475,933400
2000-01-27,32.557979583740234,32.68296223089471,31.995557671545107,32.65171656910609,1128400
2000-01-28,32.46424865722656,32.93293367152724,31.99556364292589,32.5579856600867,1324700
2000-01-31,29.995840072631836,31.995562744140624,29.495909404754638,31.495632076263426,5745800
2000-02-01,30.683242797851562,30.745734127378757,29.152205224435345,29.839609849234463,4761000
2000-02-02,29.1209716796875,29.964604979420937,28.589795157633116,29.870867946117222,4740600
2000-02-03,28.80851173400879,29.74588196396569,28.6835290366812,29.620899266638105,1951900
2000-02-04,28.183578491210938,29.08970241166007,28.027350229064535,29.08970241166007,1745200
2000-02-07,27.871135711669922,28.402312064919236,27.746153040317143,28.308575061404653,1480200
2000-02-08,29.683368682861328,29.683368682861328,27.87112091064453,28.12108612060547,2055100
2000-02-09,28.9959659576416,29.80835293490311,28.9959659576416,29.74586162895992,1209400
2000-02-10,28.52727699279785,29.245926906088485,28.246066157162385,29.027207367260903,995700
2000-02-11,27.558677673339844,28.496047662228953,27.558677673339844,28.402310663340042,1013900
2000-02-14,27.18372917175293,27.746151154616783,27.058746508894295,27.65241415747281,2052800
2000-02-15,27.464935302734375,27.49618096291951,26.777530778661387,27.21497002125329,1182900
2000-02-16,27.996122360229492,28.214842066168785,27.246226225580486,27.589928620627948,1530000
2000-02-17,28.9959659576416,29.120948569527986,28.058596368493703,28.246070286323285,1036000
2000-02-18,28.464799880981445,29.71462643997075,27.621166953663664,28.995976168551902,1529200
2000-02-22,27.49618148803711,28.46479697227478,27.27746186256409,28.46479697227478,1226000
2000-02-23,27.464935302734375,28.12109416662223,27.027496060142475,27.527426623104645,855700
2000-02-24,27.111392974853516,27.581532737423228,26.98602237150159,27.581532737423228,1049300
2000-02-25,27.832279205322266,27.957649832373264,27.111398099779006,27.55019529445751,961700
2000-02-28,27.58154296875,27.894969593394887,27.33080166903409,27.863626930930398,565600
2000-02-29,27.393478393554688,27.73824757242094,27.33079308830628,27.581534309299915,750900
2000-03-01,26.32782554626465,27.42481827735901,26.01439905166626,27.39347562789917,1471000
2000-03-02,26.735275268554688,26.891988488182793,26.10842239004227,26.13976503396789,1136600
2000-03-03,26.421855926513672,26.829310406993713,26.359170621824433,26.735282449959858,1030700
2000-03-06,26.453197479248047,27.26810640633389,26.327826875080998,27.26810640633389,1431500
2000-03-07,25.387537002563477,26.48452934218042,24.572628407419465,26.45318670390565,2319100
2000-03-08,27.236764907836914,27.33079286494107,25.732317594170432,26.453198598635623,2275300
2000-03-09,26.57856559753418,27.330789152181374,26.296481764541483,27.330789152181374,1199700
2000-03-10,26.797964096069336,27.268103817053007,26.609908207675865,26.954677336397225,776700
2000-03-13,26.453197479248047,27.1740784532086,26.13977096883042,26.202456270913945,671700
2000-03-14,26.359169006347656,26.829308762703445,26.233798404652784,26.32782635592394,1072500
2000-03-15,27.550193786621094,27.769592371952545,25.889033069111516,26.547228825105876,2274800
2000-03-16,28.208385467529297,28.89792377895779,27.61287510765923,28.020329564412435,1635300
2000-03-17,27.832279205322266,28.61584562439102,27.832279205322262,28.61584562439102,622400
2000-03-20,28.365089416503906,28.52180261770006,27.706893971480056,28.333746776264675,843400
2000-03-21,29.180011749267578,29.27403971408799,27.70690696708114,28.239732101063467,889000
2000-03-22,28.521812438964844,29.618805225078873,28.490469787933012,29.18000811063326,763100
2000-03-23,29.900897979736328,30.05761128151692,28.083023679081503,28.490478263711033,1472900
2000-03-24,31.96950340270996,32.15755930507884,29.9949164278367,30.08894437902114,2148200
2000-03-27,31.68740463256836,32.09485889589515,31.405320911803653,31.593376725646788,960400
2000-03-28,30.214313507080078,31.59339005719577,30.120285560481282,31.342648866265645,639300
2000-03-29,29.618799209594727,30.715791772913047,29.242687473599872,30.715791772913047,869700
2000-03-30,29.368066787719727,30.15163313744544,29.242696171763612,29.49343740367584,682400
2000-03-31,31.58555793762207,31.593393600717484,29.180009367329344,29.869547719725954,727100
2000-04-03,29.775510787963867,31.09190179122122,29.587454930355676,31.09190179122122,830000
2000-04-04,28.991941452026367,29.963563273661848,27.76957851513012,29.77550743721627,1309000
2000-04-05,29.180011749267578,29.211354404207718,28.490473340584565,28.490473340584565,478000
2000-04-06,30.026256561279297,30.18296980011687,29.24269036709142,29.24269036709142,800700
2000-04-07,30.527740478515625,30.809824322772954,29.650146296381703,30.026258088724813,778200
2000-04-10,32.094879150390625,32.094879150390625,30.590431690216064,30.65311700105667,1275600
2000-04-11,31.68740463256836,31.750089903849403,31.154579826679473,31.750089903849403,616700
2000-04-12,30.841157913208008,31.53069599663339,30.71578735258521,31.49935335647769,608700
2000-04-13,30.214313507080078,30.84116648440539,29.806859071818625,30.84116648440539,566300
2000-04-14,27.58154296875,29.462102716619317,27.58154296875,29.336732066761364,859800
