Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2000-01-03,23.72747802734375,24.129638671875,23.56661376953125,23.9687744140625,4642400
2000-01-04,22.858823776245117,23.566626905136594,22.842737341497585,23.454021861903858,7822200
2000-01-05,23.100116729736328,23.373586078208135,22.76230165221233,22.858820245790614,8229600
2000-01-06,23.824003219604492,24.177904685392,23.19663243934482,23.24489173013403,5356400
2000-01-07,24.837448120117188,24.950053131024458,24.09747233415515,24.226163775192024,9863800
2000-01-10,24.2100772857666,24.950053069916276,24.2100772857666,24.885707349555435,4928600
2000-01-11,24.290508270263672,24.43528613412617,23.920520395948397,23.936606825266452,6153000
2000-01-12,24.065292358398438,24.46745299272996,23.98486023153213,24.161810910638,5163200
2000-01-13,24.033119201660156,24.708749058734938,23.95268707581792,24.177897028176183,4659200
2000-01-14,24.113554000854492,24.290504697325073,23.8883440235283,24.177899708661975,5404800
2000-01-18,23.50227165222168,23.95269164281867,23.43792593927925,23.679222362813356,4870000
2000-01-19,23.582704544067383,23.695309545300994,23.325321684104846,23.421840256590798,5507400
2000-01-20,23.66315269470215,23.759671332477957,23.180559505823112,23.743584892848656,4823400
2000-01-21,23.132301330566406,23.61489454330423,23.06795556886803,23.61489454330423,8538000
2000-01-24,21.53972816467285,23.21271675998725,21.507555307070653,23.19663033118615,11304200
2000-01-25,21.941883087158203,22.376216550027173,21.507549624289236,21.58798174704275,12956800
2000-01-26,21.491472244262695,22.360139535572713,21.378867225018805,22.199275222367156,9491400
2000-01-27,20.719322204589844,21.60407587015851,20.719322204589844,21.555816579309308,12406600
2000-01-28,21.748855590820312,21.925806338970474,20.81584255511944,20.81584255511944,12340000
2000-01-31,22.151012420654297,22.32796313715916,21.31451812444949,21.925802417829924,9055200
2000-02-01,21.82929229736328,22.006243082382436,21.71668725235109,21.990156647380694,6079200
2000-02-02,21.97406578063965,22.215362257000994,21.86146075833769,22.006238644154493,5791600
2000-02-03,21.443218231201172,21.87755198382115,21.073230219710076,21.87755198382115,10237200
2000-02-04,21.137563705444336,21.523637928374825,21.05713157566715,21.394946520731327,6906000
2000-02-07,20.960630416870117,21.105408370632073,20.84802534172193,20.992803295483885,5822000
2000-02-08,21.121492385864258,21.36278894777436,20.9123686988755,21.2180110106283,6125400
2000-02-09,20.590633392333984,21.137572091817855,20.51020123064518,21.121485659480093,12422600
2000-02-10,20.075868606567383,20.687153067344276,19.94717714114067,20.542375168739223,11344800
2000-02-11,20.002893447875977,20.26120361346598,19.615428199490967,20.083615374622852,10233200
2000-02-14,20.05132484436035,20.21276868368692,19.809159085370492,19.87373662110112,7373000
2000-02-15,20.584089279174805,20.72938873291016,20.019035847981772,20.06746899922689,9863400
2000-02-16,20.61638069152832,20.826257707182094,20.390359290055027,20.72939139226497,9247200
2000-02-17,20.454940795898438,20.955416853256647,20.341930073269165,20.90698368641553,5774400
2000-02-18,20.002893447875977,20.390358696260982,19.857593979731597,20.277347998815355,8246200
2000-02-22,20.30963706970215,20.422647768818138,19.825305502062193,20.148193213822164,7307400
2000-02-23,19.66386604309082,20.228919665018715,19.663866043090817,20.180486497424894,8293200
2000-02-24,19.050382614135742,19.437848023236807,18.598339636851165,19.373270455053294,18512800
2000-02-25,18.59833335876465,18.759777224726147,18.162434920668602,18.743632838129997,13221400
2000-02-28,18.79206085205078,18.840493998576687,18.097852418512822,18.598328265947167,13537800
2000-02-29,18.59833335876465,18.969654250476097,18.40460071961085,18.921221090687645,10183200
2000-03-01,18.95350456237793,18.95350456237793,18.356162425403497,18.66290568493091,9397200
2000-03-02,19.034242630004883,19.35713054569623,18.759787901667238,18.85665427637464,6793000
2000-03-03,18.98579216003418,19.179524733095754,18.662904538264893,19.179524733095754,5794600
2000-03-06,18.21087074279785,18.840501912096713,18.146293186972326,18.840501912096713,7631400
2000-03-07,17.69424819946289,18.21086858484867,17.080761491817277,18.21086858484867,16526400
2000-03-08,18.34001350402832,18.533746041042704,17.3713508189564,17.484361465548126,12836800
2000-03-09,18.775924682617188,18.856646628802128,18.06557155618971,18.340026173218508,9665400
2000-03-10,18.30773162841797,19.050373299411994,18.049421481985263,18.775918768827246,8722200
2000-03-13,18.081707000732422,18.48531653199877,17.90411880697523,17.984840713228497,5762600
2000-03-14,18.79206085205078,19.276392317309824,18.53375073724596,18.54989511942126,10342200
2000-03-15,19.87373924255371,20.196626963797478,18.549899585454277,18.662910287889595,12020200
2000-03-16,20.61638069152832,20.793968935543052,20.390359290055027,20.632525077347843,15359000
