Price,Close,High,Low,Open,Volume
Ticker,BLK,BLK,BLK,BLK,BLK
Date,,,,,
2000-01-03,10.044780731201172,10.573453401264391,10.044780731201172,10.535691067688447,64600
2000-01-04,9.591631889343262,10.044779852619321,9.440582568251243,10.044779852619321,81900
2000-01-05,9.516104698181152,9.516104698181152,9.062956855410622,9.516104698181152,38100
2000-01-06,9.667154312133789,9.81820359826088,9.516105026006699,9.516105026006699,41200
2000-01-07,9.591631889343262,9.818205870981291,9.516107228797253,9.591631889343262,34700
2000-01-10,9.667154312133789,9.96925288438797,9.667154312133789,9.96925288438797,94200
2000-01-11,9.931493759155273,10.19583009495028,9.667157423360266,9.742682090730268,39700
2000-01-12,10.346878051757812,10.346878051757812,9.96925476519731,9.96925476519731,25100
2000-01-13,10.233592987060547,10.573454008771044,10.195830651314935,10.422404665788601,62000
2000-01-14,10.573446273803711,10.72449550628662,10.195823192596436,10.271347808837891,183100
2000-01-18,10.875551223754883,11.026600546307034,10.724501901202732,10.724501901202732,77300
2000-01-19,11.02659797668457,11.102122620360491,10.837786367494765,10.875548689332726,34500
2000-01-20,10.573446273803711,11.026593971252442,10.497921657562257,11.026593971252442,42200
2000-01-21,10.4979248046875,10.573449443570142,10.422400165804856,10.53568712412882,16000
2000-01-24,10.346878051757812,10.573452023694117,10.271353394445713,10.573452023694117,10700
2000-01-25,10.422398567199707,10.573447821796805,10.309111626251884,10.346873939901158,19200
2000-01-26,10.53569221496582,10.57345455265387,10.422405201901672,10.422405201901672,16600
2000-01-27,10.573446273803711,10.875544738769532,10.535683965682983,10.535683965682983,33600
2000-01-28,10.4979248046875,10.648974082452787,10.460162485246178,10.648974082452787,3900
2000-01-31,10.573446273803711,10.573446273803711,10.346872425079345,10.346872425079345,53900
2000-02-01,10.724498748779297,10.724498748779297,10.497924831551567,10.497924831551567,15400
2000-02-02,10.837788581848145,10.951075570508578,10.800026252294668,10.875550911401623,92700
2000-02-03,10.875551223754883,10.951075885030958,10.837788893116844,10.91331355439292,35200
2000-02-04,11.139884948730469,11.215409592450674,10.951073339429952,10.951073339429952,51500
2000-02-07,11.17764663696289,11.21540895668236,11.102121997523952,11.139884317243421,25200
2000-02-08,11.215411186218262,11.404222822349881,11.177648858991937,11.177648858991937,45300
2000-02-09,11.102124214172363,11.328698177726901,11.102124214172363,11.328698177726901,9100
2000-02-10,10.800024032592773,11.177647250515596,10.800024032592773,11.177647250515596,9700
2000-02-11,10.837788581848145,10.875550911401623,10.800026252294668,10.800026252294668,24700
2000-02-14,10.875551223754883,10.91331355439292,10.800026562478807,10.91331355439292,7100
2000-02-15,10.800024032592773,10.875548676177338,10.800024032592773,10.800024032592773,4900
2000-02-16,11.17764663696289,11.17764663696289,10.800023439768198,10.800023439768198,69000
2000-02-17,11.102124214172363,11.290935850467811,11.064361886913273,11.177648868690543,28100
2000-02-18,11.17764663696289,11.21540895668236,11.102121997523952,11.102121997523952,5000
2000-02-22,11.215411186218262,11.366460495123558,11.215411186218262,11.253173513444585,10700
2000-02-23,11.366458892822266,11.441983536628394,11.21540960521001,11.21540960521001,5700
2000-02-24,11.479742050170898,11.555266668922023,11.404217431419774,11.404217431419774,61800
2000-02-25,11.630797386169434,11.630797386169434,11.479748069465934,11.479748069465934,41400
2000-02-28,12.159469604492188,12.159469604492188,11.630797012992527,11.630797012992527,35700
2000-02-29,13.216812133789062,13.216812133789062,13.065762852260045,13.141287493024555,79900
2000-03-01,13.141284942626953,13.745481951483363,13.141284942626951,13.59443269926926,140600
2000-03-02,13.330103874206543,13.443390875970339,13.292341540285278,13.292341540285278,26600
2000-03-03,13.367865562438965,13.367865562438965,13.33010323034168,13.367865562438965,17300
2000-03-06,13.330103874206543,13.443390875970339,13.330103874206545,13.330103874206545,9900
2000-03-07,13.292337417602539,13.367862062020736,13.141288128766146,13.367862062020736,26200
2000-03-08,13.292337417602539,13.405624384229833,13.292337417602539,13.292337417602539,31700
2000-03-09,13.292337417602539,13.292337417602539,13.141288128766146,13.216812773184342,7800
2000-03-10,13.367865562438965,13.367865562438965,13.254578566147108,13.292340898244394,5200
2000-03-13,13.821009635925293,13.972058921563821,13.443386421828974,13.518911064648238,27900
2000-03-14,13.821009635925293,13.896534278744557,13.821009635925293,13.821009635925293,1300
