Price,Close,High,Low,Open,Volume
Ticker,TMO,TMO,TMO,TMO,TMO
Date,,,,,
2000-01-03,12.2534818649292,12.406650388240815,11.998200992743174,12.2534818649292,432200
2000-01-04,11.793975830078125,12.20242520947477,11.691863485228962,12.15136903705019,568400
2000-01-05,11.896087646484375,12.049256156954131,11.691862965858034,12.049256156954131,490800
2000-01-06,11.896087646484375,11.896087646484375,11.691862965858034,11.742919136014619,561900
2000-01-07,12.049257278442383,12.049257278442383,11.691864054081803,11.793976403899112,266600
2000-01-10,11.947144508361816,12.049256854587131,11.845032162136503,11.89608833524916,470000
2000-01-11,12.049257278442383,12.202425803168344,11.845032578807766,11.845032578807766,277900
2000-01-12,11.742924690246582,12.100318050384523,11.436587524414064,12.049261856079102,432300
2000-01-13,12.151369094848633,12.202425267516064,11.640807368174322,11.640807368174322,477500
2000-01-14,11.947144508361816,12.202425373925104,11.89608833524916,12.202425373925104,274400
2000-01-18,11.793975830078125,12.049256692201027,11.691863485228962,12.049256692201027,520300
2000-01-19,11.640809059143066,11.89608995956287,11.589752879059105,11.691865239227027,660200
2000-01-20,11.845032691955566,11.947145042748286,11.691864165766486,11.691864165766486,556000
2000-01-21,11.793975830078125,12.049256692201027,11.742919657653543,11.845032002502705,1097200
2000-01-24,11.947144508361816,12.100313027699789,11.793975989023846,11.845032162136503,658900
2000-01-25,12.049257278442383,12.559819027528924,11.845032578807766,11.89608875371642,878400
2000-01-26,12.712987899780273,13.172493486519318,11.998201431519535,12.049257607823874,1525400
2000-01-27,13.478827476501465,13.887276793971205,13.223546653082876,13.274602817766594,1427900
2000-01-28,13.274602890014648,13.427771384899433,12.866153570321892,13.17249056009146,723000
2000-01-31,14.142562866210938,14.551012335271182,13.325663928090451,13.376720111722982,1685700
2000-02-01,14.44890022277832,14.499956407311107,13.938338377450464,14.499956407311107,1874500
2000-02-02,14.193615913391113,14.346784430442096,14.040447396340129,14.295728258091769,750500
2000-02-03,14.346784591674805,14.397840764598914,14.193616072902476,14.244672245826585,629100
2000-02-04,14.244672775268555,14.49995364937731,14.244672775268555,14.295728950090306,841400
2000-02-07,14.244672775268555,14.602065999020812,14.193616600446804,14.193616600446804,778700
2000-02-08,13.785167694091797,14.397841813829212,13.683055340802229,14.295729460539642,684200
2000-02-09,13.52988052368164,13.734105135359853,13.274599759083873,13.6830489824403,482700
