Price,Close,High,Low,Open,Volume
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX
Date,,,,,
2000-01-03,2.3336312770843506,2.3365895264611445,2.200534606414107,2.2596887625005078,24232000
2000-01-04,2.259687662124634,2.354334265773833,2.247856836668484,2.2774342613569987,21564800
2000-01-05,2.2892653942108154,2.330672927819315,2.241942086031743,2.2656037401212794,28206400
2000-01-06,2.3720815181732178,2.4253198863372596,2.2715191130573356,2.2715191130573356,30825600
2000-01-07,2.3602499961853027,2.366165047756561,2.2951800963238638,2.3425033972789953,26044800
2000-01-10,2.460811138153076,2.531796074830569,2.4430652650317612,2.448980315373494,29031200
2000-01-11,2.389827251434326,2.466727994335628,2.3839121984938445,2.45489716635823,19623200
2000-01-12,2.395742177963257,2.4371497001704916,2.342503109872608,2.4016572288087854,17745600
2000-01-13,2.567288875579834,2.5791196998912618,2.4016573352198445,2.4016573352198445,21556000
2000-01-14,2.5022201538085938,2.608697591798399,2.490389327365282,2.573205112468464,22196800
2000-01-18,2.4667272567749023,2.519965605706508,2.3957423101352826,2.478558081214839,10513600
2000-01-19,2.41348934173584,2.519966812694774,2.407574287730848,2.466728438263589,15800800
2000-01-20,2.3720815181732178,2.4371507150511,2.3247582033178564,2.419404833028579,18167200
2000-01-21,2.3632078170776367,2.401657823381077,2.342503689800262,2.3957427710711743,11176000
2000-01-24,2.324758291244507,2.4194049245349394,2.1887033948412564,2.3661658322608177,31140000
2000-01-25,2.460811138153076,2.555457720389733,2.253772100558448,2.301095391676776,47650400
2000-01-26,2.7447509765625,2.780243446087015,2.5317961594154093,2.5495427552257373,75863200
2000-01-27,2.732921600341797,2.756583259219215,2.6796832289158674,2.732921600341797,37517600
2000-01-28,2.82165265083313,2.8571451324656447,2.738836860357262,2.744751912914487,60170400
2000-01-31,3.0286920070648193,3.0286920070648193,2.827567928470671,2.833483703595192,51054400
2000-02-01,3.0582687854766846,3.0641838372417474,2.9754530060917723,3.0050297091096674,30592000
2000-02-02,3.0109448432922363,3.076014009365358,2.9222133088970903,3.0523523631394704,20413600
2000-02-03,2.9754531383514404,3.028691494988626,2.874890755008735,3.0168606688363266,20513600
2000-02-04,3.2534780502319336,3.2889705380526455,2.981368976939808,3.0760156111283736,51308800
2000-02-07,3.2416460514068604,3.2653077014171292,3.1588302763709186,3.247561824957554,19449600
2000-02-08,3.312631368637085,3.312631368637085,3.2239005323110437,3.2416464107377188,21536000
2000-02-09,3.265307664871216,3.300800139489381,3.2239001388648116,3.2948850881011427,17676000
2000-02-10,3.0286920070648193,3.283055173393876,2.9872844695789524,3.2653085701167583,24207200
2000-02-11,3.1115074157714844,3.1706615491511703,3.0168608023639867,3.0168608023639867,19193600
2000-02-14,3.212069034576416,3.294884801481382,3.111506670858009,3.1588299662322754,20843200
2000-02-15,3.2771384716033936,3.3008001212178586,3.0641836250732095,3.2120692962117356,16425600
2000-02-16,3.2357308864593506,3.2830541848200268,3.2298151131161523,3.2771384114768285,16617600
2000-02-17,3.2771384716033936,3.288969296410626,3.2179843475672314,3.253476821988929,11840800
2000-02-18,3.135169267654419,3.312631679031084,3.0760151305288637,3.271224144091396,17745600
2000-02-22,3.141085624694824,3.188408943167842,3.058269817367043,3.111508189600921,13170400
2000-02-23,3.3008010387420654,3.3185476419340603,3.0996769611126203,3.1174235643046155,18372800
2000-02-24,3.3185462951660156,3.4250237048168586,3.188407238926096,3.300799699176134,24721600
