Price,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM
Date,,,,,
2000-01-03,19.516685485839844,19.956134160668903,19.452061624214604,19.865660376994896,2599386
2000-01-04,18.74119758605957,19.607169395061256,18.74119758605957,19.206494491452812,3245705
2000-01-05,19.284042358398438,19.90443873839831,18.8445935859446,18.8445935859446,4424482
2000-01-06,20.83502960205078,21.19692847758729,19.503759681966653,19.503759681966653,7147057
2000-01-07,21.248632431030273,21.46835773435928,20.667010069088796,20.912583410110393,4905035
2000-01-10,21.145233154296875,21.403732406317385,20.679934500659957,20.770410182363932,4621105
2000-01-11,20.7833309173584,21.196929655235778,20.7833309173584,20.83503075959307,2819690
2000-01-12,20.83502960205078,21.4295777547179,20.83502960205078,21.080604782518577,3430606
2000-01-13,20.83502960205078,21.067678879181393,20.757479843007246,20.951355184112682,2684302
2000-01-14,20.537761688232422,20.87381072948392,20.460211909482076,20.835034896611916,3039993
2000-01-18,20.08538246154785,20.524831107729277,20.08538246154785,20.111234268904703,2529301
2000-01-19,20.43436050415039,20.667009823561784,20.21463520343175,20.21463520343175,3143327
2000-01-20,19.67179298400879,20.550688718265683,19.5425414468309,20.486064836670682,3713102
2000-01-21,19.633010864257812,19.969059847223757,19.555461098957977,19.697634725177668,5372193
2000-01-24,19.180641174316406,19.813963413074898,18.947991842059352,19.813963413074898,3553316
2000-01-25,18.896286010742188,19.62008370427487,18.663636752106683,19.62008370427487,4414675
2000-01-26,19.917367935180664,20.162943233253085,19.71056847869614,19.82689411646573,8396877
2000-01-27,19.90443992614746,20.330964703654317,19.865665975643505,20.098315339648913,3486101
2000-01-28,19.077241897583008,19.813963856037056,19.077241897583008,19.801037949348096,4481890
2000-01-31,19.361591339111328,20.13708921628461,19.0384681671194,19.07724400447501,3926229
2000-02-01,19.464988708496094,19.8915134329974,19.3874408171253,19.51668856073906,3160071
2000-02-02,19.12894630432129,19.439145494780362,19.02554468717414,19.271119989784633,3497343
2000-02-03,18.96091079711914,19.051386456772633,18.611937835438983,19.0126106349231,4210638
2000-02-04,18.418066024780273,19.116013968697647,18.418066024780273,19.012614273302482,3938906
2000-02-07,18.12079620361328,18.48269331759863,17.913996774482314,18.456845275951103,4706738
2000-02-08,18.13372802734375,18.65072682263471,18.082028147814654,18.120804000958803,3449264
2000-02-09,18.12079620361328,18.40514541866836,18.09494627497191,18.32759563274425,3110078
2000-02-10,17.78474998474121,18.043249312629722,17.64257441090546,18.043249312629722,4807920
2000-02-11,17.151416778564453,17.88814042385056,16.815367826870986,17.655491149601236,5371954
2000-02-14,17.138500213623047,17.526249172618773,17.03510049122419,17.216050005422193,4014254
2000-02-15,18.430999755859375,18.72827306284365,17.267752688758172,17.319452558407114,4468256
2000-02-16,18.262962341308594,18.689486931613416,18.107862833378306,18.275888243799315,3087833
2000-02-17,18.534391403198242,18.999691961259163,18.392217752757855,18.405143659339885,4072858
2000-02-18,18.10786247253418,18.754110409365612,17.86228920003475,18.586086889285955,3425583
2000-02-22,18.637794494628906,18.70241837175827,17.888146575364164,18.146645857869245,3449982
2000-02-23,19.213817596435547,19.552043311368774,18.90160924418949,19.01868832588986,5335117
2000-02-24,18.940629959106445,19.17478806836449,18.641431306993628,19.122753355021757,4545039
2000-02-25,17.847898483276367,18.589392016217772,17.730819457476766,18.342228138309068,4338131
2000-02-28,17.990997314453125,18.498336717016322,17.69179866360017,18.09506674070037,3679614
2000-02-29,18.355247497558594,18.563386431597998,17.61375349465147,17.75684806219531,3307418
2000-03-01,17.92595863342285,18.26418433968427,17.704810106643848,18.147105260985704,3458354
2000-03-02,17.912946701049805,18.264181992796768,17.83489462501891,17.92595632999624,2614456
2000-03-03,18.6284236907959,19.69513342154986,18.21214598153942,18.26418069519648,5478876
2000-03-06,18.160110473632812,18.99266395651749,18.160110473632812,18.58939589292047,2454910
2000-03-07,17.22348403930664,18.498334347537977,17.067379919931376,18.368247581391923,6213938
2000-03-08,17.184465408325195,17.535700797162697,16.859249284572957,17.2495097726055,5613067
2000-03-09,16.846242904663086,17.054381871800757,16.755183056148756,16.820225533770877,3896807
2000-03-10,16.96331024169922,17.210474143903195,16.729154066298648,16.78118877194322,6878914
2000-03-13,16.442970275878906,16.755178644378493,16.390935547795642,16.442970275878906,4530209
2000-03-14,16.46898651123047,16.651108047040324,16.35190933067507,16.48199424275166,3775294
2000-03-15,17.17145538330078,17.431629007266434,16.27385543101119,16.27385543101119,5071040
2000-03-16,18.32923126220703,18.576397211243812,17.470658106297588,17.639771950251692,5746541
2000-03-17,17.873924255371094,18.563383412641883,17.873924255371094,18.095070887214717,4865567
2000-03-20,18.108074188232422,18.277186035913903,17.769848593653936,17.88692573447719,3262210
2000-03-21,18.823549270629883,19.044695811220773,18.017011365199725,18.069046068775865,4577810
2000-03-22,17.899946212768555,18.602413282014748,17.69180725914993,18.524363073624436,5268141
2000-03-23,18.108074188232422,18.16010889509065,17.639761826508366,17.639761826508366,5946512
2000-03-24,18.914615631103516,19.408945437377476,18.6674497783586,18.732494123528898,7086300
2000-03-27,18.446304321289062,19.13576340718545,18.342234881967645,18.92762452854262,3892023
2000-03-28,18.498340606689453,18.8495740445204,18.238166986364252,18.316219072461813,2927808
2000-03-29,18.2381649017334,18.524355851379358,18.18613018361595,18.524355851379358,3923837
2000-03-30,18.52435302734375,19.096732940160482,18.238162121327562,18.329221914543073,3774337
2000-03-31,18.43328857421875,19.148764782496844,18.43328857421875,18.810541116166203,2941203
2000-04-03,19.12275505065918,19.2268244865726,18.576390512113722,18.60240597187615,3434194
2000-04-04,19.343894958496094,19.89025930797453,18.628418783786724,19.14876388407473,5789836
2000-04-05,18.96664810180664,19.734159128957415,18.953638474626636,19.330889174612025,3439457
2000-04-06,19.434959411621094,19.747169585684503,19.005673983313393,19.005673983313393,2100654
2000-04-07,19.07073211669922,19.799218618232285,19.07073211669922,19.487008218358156,2991435
2000-04-10,19.30487632751465,19.747171424739836,19.096735559016302,19.122754816892513,2524278
2000-04-11,19.864248275756836,20.2024739330055,19.304876022991984,19.304876022991984,3530831
2000-04-12,19.695144653320312,20.46265806706829,19.695144653320312,20.25451909374231,2935702
2000-04-13,19.721155166625977,20.05938088065707,19.09673846379934,19.6951378040082,4966031
2000-04-14,18.9016056060791,19.630091621103634,18.38125845249015,19.578056905744738,7345354
2000-04-17,18.706480026245117,18.84957457181883,18.329227316612226,18.5633835814552,3460746
2000-04-18,18.706480026245117,18.758514751765777,18.316219584840162,18.758514751765777,2893363
2000-04-19,18.823549270629883,19.122749765800386,18.550368026462852,18.65443553439973,1991579
2000-04-20,19.200807571411133,19.213815301593016,18.732495098975935,18.823554907897016,2372625
2000-04-24,20.26751708984375,20.3195518081685,18.992666490887284,18.992666490887284,4255607
2000-04-25,19.526023864746094,20.04637106295492,18.420287018160344,20.00734407348126,10816863
2000-04-26,18.511343002319336,19.460977392388244,18.186127020262372,19.460977392388244,8320094
2000-04-27,18.199134826660156,18.706474191860003,17.756839797682478,18.420283290756803,5782899
2000-04-28,18.0300350189209,18.22516435954357,17.899948158766822,18.199146987512755,3524612
2000-05-01,18.09507179260254,18.43329752233419,17.704811335219865,18.043037064951516,4157774
2000-05-02,18.09507179260254,18.225158611730095,17.82189042204281,17.899942513519342,2941203
2000-05-03,17.860912322998047,18.368251776444676,17.756842886313194,18.095068555538965,2924459
2000-05-04,17.78286361694336,18.25117617081273,17.639769063980314,17.938967801566484,3308375
2000-05-05,18.04304313659668,18.160122262817794,17.65278254788783,17.7308346656296,2842174
2000-05-08,18.173131942749023,18.26419370612676,17.795880949599557,18.26419370612676,2104960
2000-05-09,17.899946212768555,18.29020675080348,17.795876735959244,18.108085166387184,2331243
2000-05-10,17.886934280395508,18.00401337637167,17.65277798765961,17.95197864465258,2390086
2000-05-11,17.886934280395508,18.0820654739503,17.808882182816873,17.96498637797414,2807490
2000-05-12,17.66578483581543,17.899941091644926,17.58773275053893,17.74383692109193,2198726
2000-05-15,17.886934280395508,18.09507320727186,17.756847451097787,17.769857083635774,3151460
2000-05-16,18.745500564575195,19.00567412894181,17.808875732855384,17.938962515038693,4845474
2000-05-17,18.43494415283203,18.670618203660116,18.356386135889338,18.513502169774725,2622828
2000-05-18,18.238536834716797,18.565862657915552,18.225444795782167,18.474210739270678,1913122
2000-05-19,17.701730728149414,18.14689269171514,17.54461474100857,18.055240743453197,3288282
2000-05-22,17.636266708374023,17.885034671009265,17.466058659435337,17.75410466739241,3072046
2000-05-23,17.62317657470703,17.74101263497628,17.439874549767474,17.636268620725104,1827966
2000-05-24,18.474218368530273,18.59205632523332,17.806476318967707,17.806476318967707,3876236
2000-05-25,17.793373107910156,18.48730270826179,17.5969791642609,18.290906853087122,3005309
2000-05-26,17.59699249267578,18.094526614697894,17.59699249267578,17.845758597923407,2134382
2000-05-30,17.832653045654297,18.133790935692044,17.688629163639202,17.727909099288922,1881547
2000-05-31,17.963586807250977,18.290910753643725,17.963586807250977,18.042144783768336,2555852
2000-06-01,17.780290603637695,18.029056653844375,17.675546601124054,18.029056653844375,2432664
2000-06-02,17.662450790405273,18.17307870480413,17.5969867514715,18.12070670904662,3984594
2000-06-05,17.819570541381836,17.819570541381832,17.623176471573533,17.72792048521173,3234702
2000-06-06,17.243471145629883,17.806470935676103,17.19109916104539,17.806470935676103,3754483
2000-06-07,17.12563133239746,17.4267692211113,17.07325935944502,17.243467315777753,3799214
2000-06-08,17.12563133239746,17.178003305349904,16.850677518634445,17.164909356349092,2969907
2000-06-09,17.164915084838867,17.217287075269546,17.00779911354684,17.164915084838867,2566855
2000-06-12,17.171464920043945,17.557707935886228,17.15182589824466,17.17801189781916,2417594
2000-06-13,17.15182876586914,17.452966855560167,17.099456757964035,17.099456757964035,2572835
2000-06-14,17.636266708374023,17.793382712714248,17.492244660158708,17.59698866305219,3287326
2000-06-15,18.107614517211914,18.304010476185837,17.649360465483454,17.66245250993429,4988994
2000-06-16,17.688636779785156,18.107612745643948,17.68863677978516,18.107612745643948,4595989
2000-06-19,17.49224281311035,17.911218780443594,17.374404866534757,17.780288790651955,2898386
2000-06-20,17.21729278564453,17.806478829165094,16.98161875054164,17.518432786261563,3348082
2000-06-21,18.068326950073242,18.120698923328675,17.610071228325506,17.701723137285217,3914030
2000-06-22,18.029056549072266,18.38256851126466,17.793382544786144,18.08142855002474,3346647
2000-06-23,17.688636779785156,17.780288728079885,17.610078786186634,17.780288728079885,1889202
2000-06-26,17.911216735839844,18.002866762468827,17.66244882787,17.675542781117585,2660861
2000-06-27,18.14689064025879,18.408750589224315,18.055238702357848,18.12070464536224,3675069
2000-06-28,18.032329559326172,18.199265060141304,17.898125122857692,18.15998510678854,2524038
2000-06-29,17.924314498901367,18.18617453217701,17.636268462298155,17.701734426380384,3053149
