Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
2000-01-03,130.12307739257812,133.321934717815,129.41824049024444,132.72553744893935,4605131
2000-01-04,124.91819763183594,128.38815124874722,124.91819763183594,127.7375380528491,4615898
2000-01-05,124.70123291015625,127.52057121371624,123.67109405215088,124.70123291015625,5694973
2000-01-06,126.36842346191406,127.46633384336822,123.72529667020565,124.15904671539762,4146783
2000-01-07,131.2616424560547,131.74960004016947,127.52060392896745,128.38808776119663,4202747
2000-01-10,131.2074432373047,133.64725647600326,131.09901188086278,132.45446183879352,3177193
2000-01-11,131.4243621826172,132.4545101609837,130.665317552434,130.99062002649504,3155597
2000-01-12,131.85801696777344,132.94237157142857,130.6109988160011,131.0447489435183,3827343
2000-01-13,133.37611389160156,134.4062528402851,132.72550112707333,132.8339407308556,3120229
2000-01-14,130.99053955078125,134.135180679808,129.74352954653133,133.05082595568985,3856138
2000-01-18,128.38800048828125,129.7976649004497,127.30364643509436,129.7976649004497,3817828
2000-01-19,129.01148986816406,130.9362232022285,126.86987746998985,127.08674824804996,3098569
2000-01-20,126.5988540649414,129.9061495766662,123.72530032516818,129.30975256871935,6418237
2000-01-21,125.02658081054688,128.60496420007885,124.8639255135578,128.33387756246833,5009017
2000-01-24,119.82164001464844,126.59887934115535,118.35775088447056,126.05669787493927,5658102
2000-01-25,120.14692687988281,121.77347107024073,118.84570147086173,119.76740073073806,5297409
2000-01-26,122.69522094726562,123.34583392018247,120.4722870752563,121.88195265960508,3308713
2000-01-27,122.96622467041016,122.96622467041014,118.89987796292098,122.80356947634232,4015389
2000-01-28,116.24327087402344,121.88193226803713,115.91796029896247,121.71927698050665,6227875
2000-01-31,116.24327087402344,117.92402284437337,115.42999443637105,116.24327087402342,4545224
2000-02-01,117.97821044921875,118.8457023476874,116.24324322439033,116.46011412749388,5704613
2000-02-02,116.29743194580078,119.38784781387034,116.29743194580077,118.95410610811172,4553049
2000-02-03,120.79754638671875,121.28550383759458,117.3275954331744,117.92399247649725,4221651
2000-02-04,122.8036880493164,124.15913826056635,121.88197991701213,122.31572199595779,3790785
2000-02-07,118.4119644165039,122.96627010282675,117.86978299797494,122.91204616073556,3815386
