Price,Close,High,Low,Open,Volume
Ticker,SLB,SLB,SLB,SLB,SLB
Date,,,,,
2000-01-03,16.87251091003418,17.102852355904954,16.469413379760326,17.08365723541572,7239800
2000-01-04,16.642169952392578,17.064462615544407,16.507804105026086,16.565389468183152,7963000
2000-01-05,16.60378074645996,16.891707580213602,16.431024646207774,16.60378074645996,4826200
2000-01-06,17.73629379272461,17.83226940848611,16.60378152673895,16.699757142500445,8005000
2000-01-07,18.06261444091797,18.44651697951346,17.851468044690446,17.94744367933932,7368600
2000-01-10,18.235366821289062,18.292952190198395,17.774683870014393,18.043415591591284,5301600
2000-01-11,18.600082397460938,18.696058054826576,17.94744792737459,18.29296029389089,5525600
2000-01-12,18.177780151367188,18.753633799245765,18.139389908175282,18.446511853710525,4767600
2000-01-13,18.6960506439209,18.888001882564847,18.235367671175414,18.235367671175414,4431000
2000-01-14,18.887990951538086,19.15672253011688,18.504088696425523,18.792015387759946,4340400
2000-01-18,20.30843734741211,20.50038855107385,18.964778921779928,19.041559403244626,10215200
2000-01-19,20.231664657592773,20.423615935179043,19.982127996730625,20.27005491311003,6894200
2000-01-20,19.828556060791016,20.03970234991851,19.425458599729435,19.90533652956465,5076800
2000-01-21,20.27004623413086,20.769119342168175,19.92453408241272,19.943729201952618,8978600
2000-01-24,19.75178337097168,20.55797861060318,19.655807747206026,20.346832238318736,5464400
2000-01-25,19.502241134643555,19.88614351918378,19.19511922701137,19.44465577696252,6135600
2000-01-26,19.310293197631836,19.962927361368898,18.907195625911886,19.73258589181464,6799600
2000-01-27,19.19512367248535,19.809367630004882,18.83041632270813,19.233513919830322,8198000
2000-01-28,18.427322387695312,19.425469017028806,18.350541877746583,19.07995672225952,6604200
2000-01-31,18.753633499145508,18.90719446945581,18.350535952080968,18.542487164968847,4803200
2000-02-01,19.63661003112793,19.67500027556806,18.964780753425604,19.022366120085803,3888400
2000-02-02,18.887990951538086,20.001307491364518,18.811210500515575,19.809356363808238,6333000
2000-02-03,18.830415725708008,19.118342571666844,18.657659618132705,19.041562079411154,4744400
2000-02-04,18.273767471313477,18.830426354368193,18.043425864532214,18.657670149282247,6238600
2000-02-07,18.638463973999023,18.888000566853798,18.15858591081676,18.15858591081676,4456000
2000-02-08,18.273767471313477,18.945597157758822,18.043425864532214,18.772840952672876,3218600
2000-02-09,17.525148391723633,18.52329484995981,17.486758143329936,18.273758235400766,5931400
2000-02-10,18.13939666748047,18.312152826218377,17.659518448764054,17.813079478753306,7112800
2000-02-11,17.947431564331055,18.484894755562358,17.90904133638596,18.273748501864347,5045000
2000-02-14,18.580883026123047,18.580883026123047,17.659516925654135,17.94744383205067,4750600
2000-02-15,19.962926864624023,20.039707352564886,18.830414667496317,18.888000033451963,10922200
2000-02-16,20.27004623413086,20.38521695137024,19.98211944103241,20.21246087551117,11507000
2000-02-17,20.538776397705078,20.78831293337813,19.886142381329403,20.11648379887376,10306800
2000-02-18,20.423601150512695,20.80750342777797,20.231650011880056,20.634747403008596,5774400
2000-02-22,20.115772247314453,20.558511732183575,19.788530019367712,20.289018132698022,5059000
2000-02-23,19.865528106689453,20.058023534079854,19.634533593820972,19.865528106689453,4034800
2000-02-24,21.078248977661133,21.15524714744254,19.82702871871321,19.865527803603914,12022800
2000-02-25,20.635509490966797,21.32849301864852,20.597010406095592,21.020500339678865,7579800
2000-02-28,21.328495025634766,21.617238189339208,20.500764623015364,20.520014167262328,7540600
2000-02-29,22.748146057128906,22.75295844258631,21.65573455829915,21.71348318378795,9574600
2000-03-01,23.73468017578125,25.29389274207345,23.099445426551096,23.349689418672064,15547800
2000-03-02,25.1398983001709,25.986878028507437,24.831905671684883,24.947402907367138,19973800
