Price,Close,High,Low,Open,Volume
Ticker,FDX,FDX,FDX,FDX,FDX
Date,,,,,
2000-01-03,35.00192642211914,35.5623648364471,33.422509072649426,34.54338590130535,1734000
2000-01-04,33.830078125,35.2056987716491,33.42248682228916,34.64526073042169,1571900
2000-01-05,34.594356536865234,35.25669325995691,33.72822389897612,34.135815728570996,2239400
2000-01-06,38.51739501953125,38.568343954742275,34.5943270082827,34.645275943493715,4630500
2000-01-07,38.72119903564453,38.72119903564453,36.071853838468854,38.51740325124641,3532800
2000-01-10,37.906009674072266,38.67024374008179,37.29462242126465,38.67024374008179,1437300
2000-01-11,37.1927490234375,37.95698359241224,37.090851080907534,37.44749387976242,1055100
2000-01-12,36.88702392578125,37.0398707100041,35.969943220444144,36.581330357335546,1050900
2000-01-13,38.31359100341797,39.02687594231139,37.29461251928451,38.00789745817793,1900200
2000-01-14,37.95695495605469,39.07783147824691,37.24366989647782,38.46644428432388,1291100
2000-01-18,36.02089309692383,37.80410562647452,35.15476129685636,37.49841204998011,2412200
2000-01-19,36.07185363769531,37.39652622891011,35.71521101698363,35.81710890861554,1876500
2000-01-20,34.64528274536133,35.56236375920913,34.084844348009895,34.950976416643925,2111300
2000-01-21,34.03388977050781,34.492430201547585,33.422502529121445,34.492430201547585,2363300
2000-01-24,33.42253112792969,34.03391889246499,32.81114336339439,33.98296991208705,1742000
2000-01-25,32.811126708984375,33.67725893577434,32.811126708984375,33.32061625415494,1686500
2000-01-26,34.54338073730469,34.74717649386695,32.658269989103694,32.86206574566596,2031900
2000-01-27,33.218719482421875,34.49244338895646,32.709229919808045,33.72820904503571,1519900
2000-01-28,31.537389755249023,32.81111308946748,31.180747221667854,32.658266289361265,1970600
2000-01-31,32.25068283081055,32.25068283081055,31.027908126324842,31.333601802446267,1489600
2000-02-01,31.74120330810547,32.148795003875684,30.92601991656504,31.843101232048024,1677800
2000-02-02,31.435497283935547,31.894037762955676,30.976956804915417,31.792139878728978,1539000
2000-02-03,32.19972610473633,32.760164375546616,31.180747430535813,31.741185701346097,1491500
2000-02-04,31.944990158081055,32.760173320009756,31.741194367598876,32.30163279142486,911100
2000-02-07,31.944990158081055,32.55637752952758,31.588347524737244,31.9959391057016,1038600
2000-02-08,32.35258102416992,32.55637681014894,31.944989452211875,31.944989452211875,1054400
2000-02-09,31.843109130859375,32.199751953125,31.48646630859375,31.792160156250002,1242900
2000-02-10,31.537389755249023,31.792134422092715,30.671257887980474,31.690236555355238,1463200
2000-02-11,30.263681411743164,31.53740537688387,30.11083453592628,31.53740537688387,1496000
2000-02-14,29.601333618164062,30.824108156608016,29.346588922654902,29.805129374571386,1834400
2000-02-15,29.295642852783203,29.80513229370117,28.582357635498045,29.754183349609374,2040700
2000-02-16,29.703229904174805,30.620310758849154,28.83709798587125,29.346587349579224,1787800
2000-02-17,29.04090118408203,30.467471768563254,28.837105386299,29.397543830202338,1452200
2000-02-18,30.00893211364746,30.518421623217026,28.837106241637457,29.601340505991807,1602000
2000-02-22,29.34658432006836,30.161767217848038,29.09183966451221,29.09183966451221,1669000
2000-02-23,28.837087631225586,29.4994235662184,28.633291958920104,29.39752573006566,945600
2000-02-24,27.818117141723633,29.142789386567618,27.716219276735636,28.633300061627622,1451700
